item_id,item_name,category,household_id,timestamp,quantity_consumed,unit,day_of_week,is_weekend,month,season,is_holiday
ITM009,Cheese,Dairy,HH005,2026-01-13,0.12,kg,1,0,1,winter,0
ITM009,Cheese,Dairy,HH005,2026-01-15,0.1,kg,3,0,1,winter,0
ITM009,Cheese,Dairy,HH005,2026-01-17,0.23,kg,5,1,1,winter,0
ITM009,Cheese,Dairy,HH005,2026-01-20,0.12,kg,1,0,1,winter,0
ITM009,Cheese,Dairy,HH005,2026-01-22,0.15,kg,3,0,1,winter,0
ITM009,Cheese,Dairy,HH005,2026-01-31,0.14,kg,5,1,1,winter,0
ITM009,Cheese,Dairy,HH005,2026-02-02,0.11,kg,0,0,2,winter,0
ITM009,Cheese,Dairy,HH005,2026-02-07,0.2,kg,5,1,2,winter,0
ITM009,Cheese,Dairy,HH005,2026-02-08,0.14,kg,6,1,2,winter,0
ITM009,Cheese,Dairy,HH005,2026-02-09,0.1,kg,0,0,2,winter,0
ITM009,Cheese,Dairy,HH005,2026-02-10,0.14,kg,1,0,2,winter,0
ITM009,Cheese,Dairy,HH005,2026-02-11,0.11,kg,2,0,2,winter,0
ITM009,Cheese,Dairy,HH005,2026-02-12,0.11,kg,3,0,2,winter,0
ITM009,Cheese,Dairy,HH005,2026-02-19,0.11,kg,3,0,2,winter,0
ITM009,Cheese,Dairy,HH005,2026-02-21,0.18,kg,5,1,2,winter,0
ITM009,Cheese,Dairy,HH005,2026-02-23,0.12,kg,0,0,2,winter,0
ITM009,Cheese,Dairy,HH005,2026-02-24,0.1,kg,1,0,2,winter,0
ITM009,Cheese,Dairy,HH005,2026-03-02,0.03,kg,0,0,3,spring,0
ITM009,Cheese,Dairy,HH005,2026-03-04,0.05,kg,2,0,3,spring,0
ITM009,Cheese,Dairy,HH005,2026-03-08,0.14,kg,6,1,3,spring,1
ITM009,Cheese,Dairy,HH005,2026-03-10,0.04,kg,1,0,3,spring,0
ITM009,Cheese,Dairy,HH005,2026-03-11,0.05,kg,2,0,3,spring,0
ITM009,Cheese,Dairy,HH005,2026-03-23,0.05,kg,0,0,3,spring,0
ITM009,Cheese,Dairy,HH005,2026-03-26,0.05,kg,3,0,3,spring,0
ITM009,Cheese,Dairy,HH005,2026-03-27,0.06,kg,4,0,3,spring,0
ITM009,Cheese,Dairy,HH005,2026-04-01,0.07,kg,2,0,4,spring,0
ITM009,Cheese,Dairy,HH005,2026-04-06,0.06,kg,0,0,4,spring,0
ITM009,Cheese,Dairy,HH005,2026-04-12,0.09,kg,6,1,4,spring,0
ITM009,Cheese,Dairy,HH005,2026-04-21,0.07,kg,1,0,4,spring,0
ITM009,Cheese,Dairy,HH005,2026-04-25,0.05,kg,5,1,4,spring,0
ITM009,Cheese,Dairy,HH005,2026-04-26,0.09,kg,6,1,4,spring,0
ITM009,Cheese,Dairy,HH005,2026-04-29,0.06,kg,2,0,4,spring,0
ITM009,Cheese,Dairy,HH005,2026-04-30,0.06,kg,3,0,4,spring,0
ITM009,Cheese,Dairy,HH005,2026-05-01,0.04,kg,4,0,5,spring,1
ITM009,Cheese,Dairy,HH005,2026-05-03,0.08,kg,6,1,5,spring,0
ITM009,Cheese,Dairy,HH005,2026-05-07,0.06,kg,3,0,5,spring,0
ITM009,Cheese,Dairy,HH005,2026-05-10,0.06,kg,6,1,5,spring,0
ITM009,Cheese,Dairy,HH005,2026-05-12,0.05,kg,1,0,5,spring,0
ITM009,Cheese,Dairy,HH005,2026-05-13,0.05,kg,2,0,5,spring,0
ITM009,Cheese,Dairy,HH005,2026-05-15,0.06,kg,4,0,5,spring,0
ITM009,Cheese,Dairy,HH005,2026-05-16,0.05,kg,5,1,5,spring,0
ITM009,Cheese,Dairy,HH005,2026-05-19,0.05,kg,1,0,5,spring,0
ITM009,Cheese,Dairy,HH005,2026-05-20,0.05,kg,2,0,5,spring,0
ITM009,Cheese,Dairy,HH005,2026-05-31,0.07,kg,6,1,5,spring,0
ITM009,Cheese,Dairy,HH005,2026-06-02,0.05,kg,1,0,6,summer,0
ITM009,Cheese,Dairy,HH005,2026-06-03,0.05,kg,2,0,6,summer,0
ITM009,Cheese,Dairy,HH005,2026-06-06,0.11,kg,5,1,6,summer,1
ITM009,Cheese,Dairy,HH005,2026-06-09,0.04,kg,1,0,6,summer,0
ITM009,Cheese,Dairy,HH005,2026-06-10,0.05,kg,2,0,6,summer,0
ITM009,Cheese,Dairy,HH005,2026-06-13,0.07,kg,5,1,6,summer,0
ITM009,Cheese,Dairy,HH005,2026-06-14,0.07,kg,6,1,6,summer,0
ITM009,Cheese,Dairy,HH005,2026-06-21,0.08,kg,6,1,6,summer,0
ITM009,Cheese,Dairy,HH005,2026-06-24,0.05,kg,2,0,6,summer,0
ITM009,Cheese,Dairy,HH005,2026-06-25,0.05,kg,3,0,6,summer,0
ITM009,Cheese,Dairy,HH005,2026-06-27,0.08,kg,5,1,6,summer,0
ITM009,Cheese,Dairy,HH006,2026-01-06,0.2,kg,1,0,1,winter,0
ITM009,Cheese,Dairy,HH006,2026-01-07,0.14,kg,2,0,1,winter,0
ITM009,Cheese,Dairy,HH006,2026-01-14,0.14,kg,2,0,1,winter,0
ITM009,Cheese,Dairy,HH006,2026-01-18,0.18,kg,6,1,1,winter,0
ITM009,Cheese,Dairy,HH006,2026-01-22,0.16,kg,3,0,1,winter,0
ITM009,Cheese,Dairy,HH006,2026-01-24,0.19,kg,5,1,1,winter,0
ITM009,Cheese,Dairy,HH006,2026-01-30,0.14,kg,4,0,1,winter,0
ITM009,Cheese,Dairy,HH006,2026-02-04,0.14,kg,2,0,2,winter,0
ITM009,Cheese,Dairy,HH006,2026-02-07,0.23,kg,5,1,2,winter,0
ITM009,Cheese,Dairy,HH006,2026-02-12,0.14,kg,3,0,2,winter,0
ITM009,Cheese,Dairy,HH006,2026-02-15,0.16,kg,6,1,2,winter,0
ITM009,Cheese,Dairy,HH006,2026-02-22,0.18,kg,6,1,2,winter,0
ITM009,Cheese,Dairy,HH006,2026-02-25,0.15,kg,2,0,2,winter,0
ITM009,Cheese,Dairy,HH006,2026-02-28,0.18,kg,5,1,2,winter,0
ITM009,Cheese,Dairy,HH006,2026-03-01,0.09,kg,6,1,3,spring,0
ITM009,Cheese,Dairy,HH006,2026-03-02,0.06,kg,0,0,3,spring,0
ITM009,Cheese,Dairy,HH006,2026-03-04,0.05,kg,2,0,3,spring,0
ITM009,Cheese,Dairy,HH006,2026-03-05,0.06,kg,3,0,3,spring,0
ITM009,Cheese,Dairy,HH006,2026-03-08,0.13,kg,6,1,3,spring,1
ITM009,Cheese,Dairy,HH006,2026-03-13,0.06,kg,4,0,3,spring,0
ITM009,Cheese,Dairy,HH006,2026-03-14,0.07,kg,5,1,3,spring,0
ITM009,Cheese,Dairy,HH006,2026-03-21,0.08,kg,5,1,3,spring,0
ITM009,Cheese,Dairy,HH006,2026-03-22,0.11,kg,6,1,3,spring,0
ITM009,Cheese,Dairy,HH006,2026-03-29,0.09,kg,6,1,3,spring,0
ITM009,Cheese,Dairy,HH006,2026-04-03,0.09,kg,4,0,4,spring,0
ITM009,Cheese,Dairy,HH006,2026-04-08,0.07,kg,2,0,4,spring,0
ITM009,Cheese,Dairy,HH006,2026-04-10,0.06,kg,4,0,4,spring,0
ITM009,Cheese,Dairy,HH006,2026-04-13,0.06,kg,0,0,4,spring,0
ITM009,Cheese,Dairy,HH006,2026-04-25,0.09,kg,5,1,4,spring,0
ITM009,Cheese,Dairy,HH006,2026-04-26,0.08,kg,6,1,4,spring,0
ITM009,Cheese,Dairy,HH006,2026-04-29,0.04,kg,2,0,4,spring,0
ITM009,Cheese,Dairy,HH006,2026-05-05,0.07,kg,1,0,5,spring,0
ITM009,Cheese,Dairy,HH006,2026-05-09,0.06,kg,5,1,5,spring,0
ITM009,Cheese,Dairy,HH006,2026-05-15,0.05,kg,4,0,5,spring,0
ITM009,Cheese,Dairy,HH006,2026-06-01,0.07,kg,0,0,6,summer,0
ITM009,Cheese,Dairy,HH006,2026-06-03,0.05,kg,2,0,6,summer,0
ITM009,Cheese,Dairy,HH006,2026-06-04,0.06,kg,3,0,6,summer,0
ITM009,Cheese,Dairy,HH006,2026-06-08,0.06,kg,0,0,6,summer,0
ITM009,Cheese,Dairy,HH006,2026-06-10,0.06,kg,2,0,6,summer,0
ITM009,Cheese,Dairy,HH006,2026-06-16,0.07,kg,1,0,6,summer,0
ITM009,Cheese,Dairy,HH006,2026-06-20,0.08,kg,5,1,6,summer,0
ITM009,Cheese,Dairy,HH006,2026-06-22,0.05,kg,0,0,6,summer,0
ITM009,Cheese,Dairy,HH006,2026-06-23,0.06,kg,1,0,6,summer,0
ITM009,Cheese,Dairy,HH006,2026-06-26,0.06,kg,4,0,6,summer,0
ITM009,Cheese,Dairy,HH007,2026-01-01,0.25,kg,3,0,1,winter,1
ITM009,Cheese,Dairy,HH007,2026-01-03,0.16,kg,5,1,1,winter,0
ITM009,Cheese,Dairy,HH007,2026-01-06,0.21,kg,1,0,1,winter,0
ITM009,Cheese,Dairy,HH007,2026-01-09,0.14,kg,4,0,1,winter,0
ITM009,Cheese,Dairy,HH007,2026-01-10,0.28,kg,5,1,1,winter,0
ITM009,Cheese,Dairy,HH007,2026-01-12,0.17,kg,0,0,1,winter,0
ITM009,Cheese,Dairy,HH007,2026-01-19,0.19,kg,0,0,1,winter,0
ITM009,Cheese,Dairy,HH007,2026-01-21,0.18,kg,2,0,1,winter,0
ITM009,Cheese,Dairy,HH007,2026-01-23,0.19,kg,4,0,1,winter,0
ITM009,Cheese,Dairy,HH007,2026-01-25,0.3,kg,6,1,1,winter,0
ITM009,Cheese,Dairy,HH007,2026-01-29,0.17,kg,3,0,1,winter,0
ITM009,Cheese,Dairy,HH007,2026-01-30,0.15,kg,4,0,1,winter,0
ITM009,Cheese,Dairy,HH007,2026-02-01,0.25,kg,6,1,2,winter,0
ITM009,Cheese,Dairy,HH007,2026-02-09,0.19,kg,0,0,2,winter,0
ITM009,Cheese,Dairy,HH007,2026-02-10,0.19,kg,1,0,2,winter,0
ITM009,Cheese,Dairy,HH007,2026-02-12,0.18,kg,3,0,2,winter,0
ITM009,Cheese,Dairy,HH007,2026-02-14,0.24,kg,5,1,2,winter,0
ITM009,Cheese,Dairy,HH007,2026-02-20,0.15,kg,4,0,2,winter,0
ITM009,Cheese,Dairy,HH007,2026-02-26,0.19,kg,3,0,2,winter,0
ITM009,Cheese,Dairy,HH007,2026-03-03,0.08,kg,1,0,3,spring,0
ITM009,Cheese,Dairy,HH007,2026-03-05,0.09,kg,3,0,3,spring,0
ITM009,Cheese,Dairy,HH007,2026-03-07,0.09,kg,5,1,3,spring,0
ITM009,Cheese,Dairy,HH007,2026-03-09,0.05,kg,0,0,3,spring,0
ITM009,Cheese,Dairy,HH007,2026-03-14,0.11,kg,5,1,3,spring,0
ITM009,Cheese,Dairy,HH007,2026-03-30,0.05,kg,0,0,3,spring,0
ITM009,Cheese,Dairy,HH007,2026-04-07,0.05,kg,1,0,4,spring,0
ITM009,Cheese,Dairy,HH007,2026-04-08,0.11,kg,2,0,4,spring,0
ITM009,Cheese,Dairy,HH007,2026-04-17,0.1,kg,4,0,4,spring,0
ITM009,Cheese,Dairy,HH007,2026-04-18,0.09,kg,5,1,4,spring,0
ITM009,Cheese,Dairy,HH007,2026-04-19,0.1,kg,6,1,4,spring,0
ITM009,Cheese,Dairy,HH007,2026-04-21,0.06,kg,1,0,4,spring,0
ITM009,Cheese,Dairy,HH007,2026-04-23,0.05,kg,3,0,4,spring,0
ITM009,Cheese,Dairy,HH007,2026-05-03,0.17,kg,6,1,5,spring,0
ITM009,Cheese,Dairy,HH007,2026-05-04,0.08,kg,0,0,5,spring,0
ITM009,Cheese,Dairy,HH007,2026-05-11,0.08,kg,0,0,5,spring,0
ITM009,Cheese,Dairy,HH007,2026-05-16,0.1,kg,5,1,5,spring,0
ITM009,Cheese,Dairy,HH007,2026-05-19,0.09,kg,1,0,5,spring,0
ITM009,Cheese,Dairy,HH007,2026-05-21,0.09,kg,3,0,5,spring,0
ITM009,Cheese,Dairy,HH007,2026-05-22,0.06,kg,4,0,5,spring,0
ITM009,Cheese,Dairy,HH007,2026-05-24,0.13,kg,6,1,5,spring,0
ITM009,Cheese,Dairy,HH007,2026-05-26,0.06,kg,1,0,5,spring,0
ITM009,Cheese,Dairy,HH007,2026-05-27,0.08,kg,2,0,5,spring,0
ITM009,Cheese,Dairy,HH007,2026-05-29,0.11,kg,4,0,5,spring,0
ITM009,Cheese,Dairy,HH007,2026-06-03,0.07,kg,2,0,6,summer,0
ITM009,Cheese,Dairy,HH007,2026-06-04,0.07,kg,3,0,6,summer,0
ITM009,Cheese,Dairy,HH007,2026-06-06,0.21,kg,5,1,6,summer,1
ITM009,Cheese,Dairy,HH007,2026-06-16,0.07,kg,1,0,6,summer,0
ITM009,Cheese,Dairy,HH007,2026-06-17,0.08,kg,2,0,6,summer,0
ITM009,Cheese,Dairy,HH007,2026-06-23,0.08,kg,1,0,6,summer,0
ITM009,Cheese,Dairy,HH008,2026-01-01,0.3,kg,3,0,1,winter,1
ITM009,Cheese,Dairy,HH008,2026-01-15,0.19,kg,3,0,1,winter,0
ITM009,Cheese,Dairy,HH008,2026-01-19,0.18,kg,0,0,1,winter,0
ITM009,Cheese,Dairy,HH008,2026-01-21,0.22,kg,2,0,1,winter,0
ITM009,Cheese,Dairy,HH008,2026-01-25,0.27,kg,6,1,1,winter,0
ITM009,Cheese,Dairy,HH008,2026-01-31,0.23,kg,5,1,1,winter,0
ITM009,Cheese,Dairy,HH008,2026-02-03,0.26,kg,1,0,2,winter,0
ITM009,Cheese,Dairy,HH008,2026-02-08,0.26,kg,6,1,2,winter,0
ITM009,Cheese,Dairy,HH008,2026-02-09,0.2,kg,0,0,2,winter,0
ITM009,Cheese,Dairy,HH008,2026-02-18,0.21,kg,2,0,2,winter,0
ITM009,Cheese,Dairy,HH008,2026-02-20,0.19,kg,4,0,2,winter,0
ITM009,Cheese,Dairy,HH008,2026-02-22,0.28,kg,6,1,2,winter,0
ITM009,Cheese,Dairy,HH008,2026-02-25,0.2,kg,2,0,2,winter,0
ITM009,Cheese,Dairy,HH008,2026-02-26,0.15,kg,3,0,2,winter,0
ITM009,Cheese,Dairy,HH008,2026-02-28,0.35,kg,5,1,2,winter,0
ITM009,Cheese,Dairy,HH008,2026-03-02,0.08,kg,0,0,3,spring,0
ITM009,Cheese,Dairy,HH008,2026-03-06,0.07,kg,4,0,3,spring,0
ITM009,Cheese,Dairy,HH008,2026-03-07,0.12,kg,5,1,3,spring,0
ITM009,Cheese,Dairy,HH008,2026-03-08,0.16,kg,6,1,3,spring,1
ITM009,Cheese,Dairy,HH008,2026-03-09,0.08,kg,0,0,3,spring,0
ITM009,Cheese,Dairy,HH008,2026-03-23,0.09,kg,0,0,3,spring,0
ITM009,Cheese,Dairy,HH008,2026-03-28,0.13,kg,5,1,3,spring,0
ITM009,Cheese,Dairy,HH008,2026-04-02,0.09,kg,3,0,4,spring,0
ITM009,Cheese,Dairy,HH008,2026-04-05,0.13,kg,6,1,4,spring,0
ITM009,Cheese,Dairy,HH008,2026-04-06,0.07,kg,0,0,4,spring,0
ITM009,Cheese,Dairy,HH008,2026-04-12,0.14,kg,6,1,4,spring,0
ITM009,Cheese,Dairy,HH008,2026-04-13,0.09,kg,0,0,4,spring,0
ITM009,Cheese,Dairy,HH008,2026-04-19,0.09,kg,6,1,4,spring,0
ITM009,Cheese,Dairy,HH008,2026-04-21,0.13,kg,1,0,4,spring,0
ITM009,Cheese,Dairy,HH008,2026-04-29,0.07,kg,2,0,4,spring,0
ITM009,Cheese,Dairy,HH008,2026-05-02,0.1,kg,5,1,5,spring,0
ITM009,Cheese,Dairy,HH008,2026-05-06,0.05,kg,2,0,5,spring,0
ITM009,Cheese,Dairy,HH008,2026-05-11,0.09,kg,0,0,5,spring,0
ITM009,Cheese,Dairy,HH008,2026-05-12,0.09,kg,1,0,5,spring,0
ITM009,Cheese,Dairy,HH008,2026-05-13,0.1,kg,2,0,5,spring,0
ITM009,Cheese,Dairy,HH008,2026-05-15,0.09,kg,4,0,5,spring,0
ITM009,Cheese,Dairy,HH008,2026-05-18,0.08,kg,0,0,5,spring,0
ITM009,Cheese,Dairy,HH008,2026-05-19,0.09,kg,1,0,5,spring,0
ITM009,Cheese,Dairy,HH008,2026-05-30,0.15,kg,5,1,5,spring,0
ITM009,Cheese,Dairy,HH008,2026-06-01,0.08,kg,0,0,6,summer,0
ITM009,Cheese,Dairy,HH008,2026-06-02,0.1,kg,1,0,6,summer,0
ITM009,Cheese,Dairy,HH008,2026-06-08,0.06,kg,0,0,6,summer,0
ITM009,Cheese,Dairy,HH008,2026-06-09,0.08,kg,1,0,6,summer,0
ITM009,Cheese,Dairy,HH008,2026-06-10,0.1,kg,2,0,6,summer,0
ITM009,Cheese,Dairy,HH008,2026-06-11,0.09,kg,3,0,6,summer,0
ITM009,Cheese,Dairy,HH008,2026-06-13,0.12,kg,5,1,6,summer,0
ITM009,Cheese,Dairy,HH008,2026-06-21,0.18,kg,6,1,6,summer,0
ITM009,Cheese,Dairy,HH008,2026-06-23,0.08,kg,1,0,6,summer,0
ITM009,Cheese,Dairy,HH008,2026-06-25,0.09,kg,3,0,6,summer,0
ITM009,Cheese,Dairy,HH008,2026-06-26,0.09,kg,4,0,6,summer,0
ITM009,Cheese,Dairy,HH008,2026-06-27,0.11,kg,5,1,6,summer,0
ITM009,Cheese,Dairy,HH009,2026-01-04,0.36,kg,6,1,1,winter,0
ITM009,Cheese,Dairy,HH009,2026-01-10,0.29,kg,5,1,1,winter,0
ITM009,Cheese,Dairy,HH009,2026-01-15,0.23,kg,3,0,1,winter,0
ITM009,Cheese,Dairy,HH009,2026-01-16,0.25,kg,4,0,1,winter,0
ITM009,Cheese,Dairy,HH009,2026-01-18,0.39,kg,6,1,1,winter,0
ITM009,Cheese,Dairy,HH009,2026-01-19,0.18,kg,0,0,1,winter,0
ITM009,Cheese,Dairy,HH009,2026-01-20,0.26,kg,1,0,1,winter,0
ITM009,Cheese,Dairy,HH009,2026-01-27,0.21,kg,1,0,1,winter,0
ITM009,Cheese,Dairy,HH009,2026-01-30,0.25,kg,4,0,1,winter,0
ITM009,Cheese,Dairy,HH009,2026-02-05,0.23,kg,3,0,2,winter,0
ITM009,Cheese,Dairy,HH009,2026-02-06,0.2,kg,4,0,2,winter,0
ITM009,Cheese,Dairy,HH009,2026-02-11,0.25,kg,2,0,2,winter,0
ITM009,Cheese,Dairy,HH009,2026-02-13,0.3,kg,4,0,2,winter,0
ITM009,Cheese,Dairy,HH009,2026-02-15,0.3,kg,6,1,2,winter,0
ITM009,Cheese,Dairy,HH009,2026-02-16,0.26,kg,0,0,2,winter,0
ITM009,Cheese,Dairy,HH009,2026-02-18,0.2,kg,2,0,2,winter,0
ITM009,Cheese,Dairy,HH009,2026-02-25,0.2,kg,2,0,2,winter,0
ITM009,Cheese,Dairy,HH009,2026-02-27,0.22,kg,4,0,2,winter,0
ITM009,Cheese,Dairy,HH009,2026-03-01,0.13,kg,6,1,3,spring,0
ITM009,Cheese,Dairy,HH009,2026-03-04,0.08,kg,2,0,3,spring,0
ITM009,Cheese,Dairy,HH009,2026-03-05,0.12,kg,3,0,3,spring,0
ITM009,Cheese,Dairy,HH009,2026-03-11,0.1,kg,2,0,3,spring,0
ITM009,Cheese,Dairy,HH009,2026-03-13,0.11,kg,4,0,3,spring,0
ITM009,Cheese,Dairy,HH009,2026-03-23,0.07,kg,0,0,3,spring,0
ITM009,Cheese,Dairy,HH009,2026-03-25,0.11,kg,2,0,3,spring,0
ITM009,Cheese,Dairy,HH009,2026-03-27,0.11,kg,4,0,3,spring,0
ITM009,Cheese,Dairy,HH009,2026-04-14,0.12,kg,1,0,4,spring,1
ITM009,Cheese,Dairy,HH009,2026-04-19,0.16,kg,6,1,4,spring,0
ITM009,Cheese,Dairy,HH009,2026-04-24,0.09,kg,4,0,4,spring,0
ITM009,Cheese,Dairy,HH009,2026-04-26,0.17,kg,6,1,4,spring,0
ITM009,Cheese,Dairy,HH009,2026-04-29,0.11,kg,2,0,4,spring,0
ITM009,Cheese,Dairy,HH009,2026-05-01,0.17,kg,4,0,5,spring,1
ITM009,Cheese,Dairy,HH009,2026-05-10,0.14,kg,6,1,5,spring,0
ITM009,Cheese,Dairy,HH009,2026-05-17,0.15,kg,6,1,5,spring,0
ITM009,Cheese,Dairy,HH009,2026-05-18,0.08,kg,0,0,5,spring,0
ITM009,Cheese,Dairy,HH009,2026-05-21,0.1,kg,3,0,5,spring,0
ITM009,Cheese,Dairy,HH009,2026-05-22,0.1,kg,4,0,5,spring,0
ITM009,Cheese,Dairy,HH009,2026-05-23,0.17,kg,5,1,5,spring,0
ITM009,Cheese,Dairy,HH009,2026-05-25,0.12,kg,0,0,5,spring,0
ITM009,Cheese,Dairy,HH009,2026-05-30,0.15,kg,5,1,5,spring,0
ITM009,Cheese,Dairy,HH009,2026-06-03,0.1,kg,2,0,6,summer,0
ITM009,Cheese,Dairy,HH009,2026-06-13,0.1,kg,5,1,6,summer,0
ITM009,Cheese,Dairy,HH009,2026-06-14,0.11,kg,6,1,6,summer,0
ITM009,Cheese,Dairy,HH009,2026-06-16,0.13,kg,1,0,6,summer,0
ITM009,Cheese,Dairy,HH009,2026-06-17,0.11,kg,2,0,6,summer,0
ITM009,Cheese,Dairy,HH009,2026-06-22,0.1,kg,0,0,6,summer,0
ITM009,Cheese,Dairy,HH010,2026-01-01,0.2,kg,3,0,1,winter,1
ITM009,Cheese,Dairy,HH010,2026-01-03,0.14,kg,5,1,1,winter,0
ITM009,Cheese,Dairy,HH010,2026-01-11,0.17,kg,6,1,1,winter,0
ITM009,Cheese,Dairy,HH010,2026-01-16,0.13,kg,4,0,1,winter,0
ITM009,Cheese,Dairy,HH010,2026-01-17,0.16,kg,5,1,1,winter,0
ITM009,Cheese,Dairy,HH010,2026-01-18,0.13,kg,6,1,1,winter,0
ITM009,Cheese,Dairy,HH010,2026-01-22,0.12,kg,3,0,1,winter,0
ITM009,Cheese,Dairy,HH010,2026-01-26,0.22,kg,0,0,1,winter,1
ITM009,Cheese,Dairy,HH010,2026-01-30,0.14,kg,4,0,1,winter,0
ITM009,Cheese,Dairy,HH010,2026-02-02,0.13,kg,0,0,2,winter,0
ITM009,Cheese,Dairy,HH010,2026-02-09,0.11,kg,0,0,2,winter,0
ITM009,Cheese,Dairy,HH010,2026-02-20,0.09,kg,4,0,2,winter,0
ITM009,Cheese,Dairy,HH010,2026-02-24,0.13,kg,1,0,2,winter,0
ITM009,Cheese,Dairy,HH010,2026-02-28,0.12,kg,5,1,2,winter,0
ITM009,Cheese,Dairy,HH010,2026-03-06,0.04,kg,4,0,3,spring,0
ITM009,Cheese,Dairy,HH010,2026-03-10,0.05,kg,1,0,3,spring,0
ITM009,Cheese,Dairy,HH010,2026-03-12,0.04,kg,3,0,3,spring,0
ITM009,Cheese,Dairy,HH010,2026-03-13,0.05,kg,4,0,3,spring,0
ITM009,Cheese,Dairy,HH010,2026-03-14,0.07,kg,5,1,3,spring,0
ITM009,Cheese,Dairy,HH010,2026-03-16,0.04,kg,0,0,3,spring,0
ITM009,Cheese,Dairy,HH010,2026-03-17,0.04,kg,1,0,3,spring,0
ITM009,Cheese,Dairy,HH010,2026-03-20,0.06,kg,4,0,3,spring,0
ITM009,Cheese,Dairy,HH010,2026-03-21,0.07,kg,5,1,3,spring,0
ITM009,Cheese,Dairy,HH010,2026-03-23,0.04,kg,0,0,3,spring,0
ITM009,Cheese,Dairy,HH010,2026-03-25,0.06,kg,2,0,3,spring,0
ITM009,Cheese,Dairy,HH010,2026-03-29,0.09,kg,6,1,3,spring,0
ITM009,Cheese,Dairy,HH010,2026-03-31,0.08,kg,1,0,3,spring,0
ITM009,Cheese,Dairy,HH010,2026-04-02,0.05,kg,3,0,4,spring,0
ITM009,Cheese,Dairy,HH010,2026-04-04,0.1,kg,5,1,4,spring,0
ITM009,Cheese,Dairy,HH010,2026-04-05,0.08,kg,6,1,4,spring,0
ITM009,Cheese,Dairy,HH010,2026-04-07,0.06,kg,1,0,4,spring,0
ITM009,Cheese,Dairy,HH010,2026-04-08,0.05,kg,2,0,4,spring,0
ITM009,Cheese,Dairy,HH010,2026-04-12,0.06,kg,6,1,4,spring,0
ITM009,Cheese,Dairy,HH010,2026-04-15,0.06,kg,2,0,4,spring,0
ITM009,Cheese,Dairy,HH010,2026-04-20,0.04,kg,0,0,4,spring,0
ITM009,Cheese,Dairy,HH010,2026-04-21,0.05,kg,1,0,4,spring,0
ITM009,Cheese,Dairy,HH010,2026-04-23,0.06,kg,3,0,4,spring,0
ITM009,Cheese,Dairy,HH010,2026-04-24,0.05,kg,4,0,4,spring,0
ITM009,Cheese,Dairy,HH010,2026-05-08,0.05,kg,4,0,5,spring,0
ITM009,Cheese,Dairy,HH010,2026-05-11,0.06,kg,0,0,5,spring,0
ITM009,Cheese,Dairy,HH010,2026-05-22,0.05,kg,4,0,5,spring,0
ITM009,Cheese,Dairy,HH010,2026-05-23,0.08,kg,5,1,5,spring,0
ITM009,Cheese,Dairy,HH010,2026-05-25,0.04,kg,0,0,5,spring,0
ITM009,Cheese,Dairy,HH010,2026-05-29,0.06,kg,4,0,5,spring,0
ITM009,Cheese,Dairy,HH010,2026-06-02,0.06,kg,1,0,6,summer,0
ITM009,Cheese,Dairy,HH010,2026-06-04,0.05,kg,3,0,6,summer,0
ITM009,Cheese,Dairy,HH010,2026-06-05,0.04,kg,4,0,6,summer,0
ITM009,Cheese,Dairy,HH010,2026-06-11,0.05,kg,3,0,6,summer,0
ITM009,Cheese,Dairy,HH010,2026-06-12,0.06,kg,4,0,6,summer,0
ITM009,Cheese,Dairy,HH010,2026-06-15,0.05,kg,0,0,6,summer,0
ITM009,Cheese,Dairy,HH010,2026-06-17,0.05,kg,2,0,6,summer,0
ITM009,Cheese,Dairy,HH010,2026-06-18,0.05,kg,3,0,6,summer,0
ITM009,Cheese,Dairy,HH010,2026-06-19,0.06,kg,4,0,6,summer,0
ITM009,Cheese,Dairy,HH010,2026-06-20,0.09,kg,5,1,6,summer,0
ITM009,Cheese,Dairy,HH010,2026-06-22,0.04,kg,0,0,6,summer,0
ITM009,Cheese,Dairy,HH010,2026-06-26,0.06,kg,4,0,6,summer,0
ITM009,Cheese,Dairy,HH011,2026-01-07,0.11,kg,2,0,1,winter,0
ITM009,Cheese,Dairy,HH011,2026-01-12,0.14,kg,0,0,1,winter,0
ITM009,Cheese,Dairy,HH011,2026-01-17,0.14,kg,5,1,1,winter,0
ITM009,Cheese,Dairy,HH011,2026-01-18,0.21,kg,6,1,1,winter,0
ITM009,Cheese,Dairy,HH011,2026-01-22,0.14,kg,3,0,1,winter,0
ITM009,Cheese,Dairy,HH011,2026-01-23,0.11,kg,4,0,1,winter,0
ITM009,Cheese,Dairy,HH011,2026-01-25,0.2,kg,6,1,1,winter,0
ITM009,Cheese,Dairy,HH011,2026-01-31,0.26,kg,5,1,1,winter,0
ITM009,Cheese,Dairy,HH011,2026-02-03,0.16,kg,1,0,2,winter,0
ITM009,Cheese,Dairy,HH011,2026-02-07,0.23,kg,5,1,2,winter,0
ITM009,Cheese,Dairy,HH011,2026-02-08,0.17,kg,6,1,2,winter,0
ITM009,Cheese,Dairy,HH011,2026-02-11,0.15,kg,2,0,2,winter,0
ITM009,Cheese,Dairy,HH011,2026-02-13,0.14,kg,4,0,2,winter,0
ITM009,Cheese,Dairy,HH011,2026-02-14,0.24,kg,5,1,2,winter,0
ITM009,Cheese,Dairy,HH011,2026-02-15,0.17,kg,6,1,2,winter,0
ITM009,Cheese,Dairy,HH011,2026-02-20,0.11,kg,4,0,2,winter,0
